Sample_Date,Result,LSOA,Sample_Id,ObjectId
2022-01-17,0.150000006,E01026683,1ebe5dce-9c4f-4a5d-94b7-c01b3f9c5ef1,3974
2022-01-17,0.09,E01016771,7b22be9f-415c-4f13-9c5e-bdc54a9d2571,4725
2022-01-17,0.09,E01021648,9c1eb367-3647-4124-826c-69d4a2985508,4660
2022-01-17,0.09,E01026203,15fbfd12-9247-43a6-a65f-9ca10e080c02,4540
2022-01-17,0.100000001,E01027171,b4e10e0a-83b0-46bc-9e7f-0f7dd06764e7,4502
2022-01-17,0.09,E01026083,6e181e9d-f266-4c91-b8bd-faa9cff62aa5,4491
2022-01-17,0.09,E01030007,ea5cd49d-145c-43ca-bfbb-05396ae70b95,4461
2022-01-17,0.150000006,E01027238,4eb19757-1d79-4b7e-8145-98769d1ea7bb,4427
2022-01-17,0.09,E01017460,c26e21d9-2389-47dd-9e22-ca0626fe8b68,4771
2022-01-17,0.140000001,E01021643,1648d681-4022-4ed9-8c39-6ce60b5d1f6b,4365
2022-01-17,0.09,E01026338,041d8280-0559-4eb6-9e8f-134cd905f70d,4344
2022-01-17,0.09,E01021379,9e271c43-9919-48b9-bf6f-3c982f468faf,4325
2022-01-17,0.09,E01026527,9abe999a-29e5-4136-b014-c321484b31f7,4394
2022-01-17,0.09,E01029940,e8872cda-ffb2-427e-8c31-2f27254dde06,4262
2022-01-17,0.09,E01021729,eb34dce6-6ba4-48ff-ae69-23e47f966b7e,4034
2022-01-17,0.09,E01026679,1f352b66-80f1-4250-a60f-6947efbb4bfc,4301
2022-01-17,0.100000001,E01026805,aed4fa81-b13f-4c4a-be82-406b6a83c221,4096
2022-01-17,0.09,E01033045,85a05bbe-fca1-48b8-8189-15e3082ff9ee,4098
2022-01-17,0.09,E01026081,00b3bc69-e182-42df-a9fc-951937684858,4117
2022-01-17,0.09,E01035427,4678a96f-d2dc-448a-8060-2584febbdbdc,4055
2022-01-17,0.09,E01017450,05b206e5-6f17-4696-9d3a-93b5d9d09567,4139
2022-01-17,0.09,E01026349,40394ddf-c64a-468a-95bc-b2f5a67137be,4157
2022-01-17,0.230000004,E01017495,3e60c869-54e7-4169-b879-3b018eccf4bf,4212
2022-01-17,0.109999999,E01027346,c1da911e-c349-4ed2-a340-fcae38d46b8f,4259
2022-01-17,0.219999999,E01013287,205270bc-fdff-4671-b102-01cb385a0d21,4126
2022-01-17,0.09,E01029951,aba4d139-b756-45b3-bc14-eca8e42b59c7,4387
2022-01-18,0.25,E01032984,ebd40538-5068-4556-a5e4-5f40f92c77e5,5181
2022-01-18,0.209999993,E01034416,04fda873-37ac-4695-8710-9b30cc5a6ae2,5144
2022-01-18,0.349999994,E01027047,3b9b84bd-090c-45fd-b24d-6cb24d0abb42,5080
2022-01-18,0.09,E01026177,5890df6d-4b80-468b-ade3-9a27f12068be,5065
2022-01-18,0.170000002,E01027273,09b1b2e9-42de-4b21-b7ca-cce81d4e0f63,5052
2022-01-18,0.100000001,E01035149,f70c240e-913b-4df4-80a6-8e2f427d4ebe,4973
2022-01-18,0.140000001,E01013260,3bc9a508-77e0-4c67-91e0-c45d67f43cd1,4968
2022-01-18,0.100000001,E01026908,19ed890c-c4c3-4fed-9bc4-9613166bcd59,4964
2022-01-18,0.189999998,E01030214,4b3f1a95-3ba5-47b7-8428-01c8a13ff4c5,5198
2022-01-18,0.09,E01021384,f4787833-767b-409b-b613-566f1e66f1fe,4827
2022-01-18,0.270000011,E01018064,93177a8d-28b7-4223-9df2-8a7dffecbeed,4770
2022-01-18,0.219999999,E01029897,a2786a0c-b7de-4b80-b074-16d12e952339,4602
2022-01-18,0.09,E01029980,7a534e6b-a829-4504-ae20-b601fc91dc88,4717
2022-01-18,0.219999999,E01015659,026dbe71-aa65-4a9d-8f9f-31acee97690b,4694
2022-01-18,0.150000006,E01018150,21a9ef5d-0b70-4cbf-a082-5f7d3e78e11b,4671
2022-01-18,0.239999995,E01015616,8bd5b9ac-836a-4456-85f1-bb1061e6bbbd,4503
2022-01-18,0.300000012,E01026313,2b894172-1b3e-4d10-ba1a-34771912f217,4619
2022-01-18,0.09,E01028038,1d5bb4cc-ece1-43ae-b626-2e3aed3ce735,4592
2022-01-18,0.09,E01029921,6b6828b0-92ea-410c-bff9-d88d18ff03cc,4513
2022-01-19,0.129999995,E01016831,808bf486-603f-4dd9-9c44-8663f6fb6a16,5404
2022-01-19,0.129999995,E01030050,f334096f-0e58-411c-b30a-9802f07acd8f,5413
2022-01-19,0.09,E01013179,cf58e0b8-32ce-46db-8360-c6ac907db7c2,5430
2022-01-19,0.09,E01026279,ea36b76e-a8fd-407b-a9b7-38fd568d0b27,5435
2022-01-19,0.360000014,E01027022,93936a51-dabd-4d14-b45c-b7778a4f1f86,4801
2022-01-19,0.119999997,E01026386,ad15e07c-48fc-4451-9575-9215c76c0896,5440
2022-01-19,0.109999999,E01026114,79a84408-8ad1-4a79-8a44-f857cf044ec5,5565
2022-01-19,0.109999999,E01026019,d1a160e4-bdfd-4eef-be8d-54070d79952c,5490
2022-01-19,0.09,E01030028,696bbe95-891c-480a-abbb-3188d1bda3f3,5510
2022-01-19,0.300000012,E01030197,91480595-be8d-4e03-ba53-26acf3309531,5374
2022-01-19,0.09,E01018039,0bff0495-584b-4514-8547-cec8a0c95c84,5291
2022-01-19,0.109999999,E01026119,b8396530-af89-4e35-9cb1-6162db51f870,5544
2022-01-19,0.09,E01026868,7e51a12c-02a5-4181-a74c-0691fff45233,5266
2022-01-19,0.219999999,E01027126,a911dac1-bc6f-4837-a115-5864b8cba6fc,5515
2022-01-19,0.09,E01027303,6fa0e1a6-fe3d-4eb2-b770-81e6d7405457,5179
2022-01-19,0.150000006,E01017459,f3bf4764-8c34-48c7-84eb-dbc847bb4baa,5172
2022-01-19,0.09,E01035536,12556cf5-5011-4c99-a695-85167902c297,5060
2022-01-19,0.180000007,E01030109,f73583b3-aeef-4ed4-bf5c-c6936a28cd5b,4995
2022-01-19,0.09,E01026695,c3194283-7447-4dcb-9efc-187bd20ce3a9,4909
