LSOA Code,LSOA Name,Total samples,Number of exceedances,Exceedance rate (failures/total samples),Latitude,Longitude
E01015654,Peterborough 012E,5,0,0.0,52.58713,-0.24293
E01015669,Peterborough 019B,5,0,0.0,52.55422,-0.22357
E01015670,Peterborough 019C,4,0,0.0,52.55135,-0.21479
E01015672,Peterborough 019E,4,0,0.0,52.54812,-0.19623
E01015673,Peterborough 019F,3,0,0.0,52.5538,-0.2064
E01015674,Peterborough 006A,3,0,0.0,52.60784,-0.26731
E01015675,Peterborough 006B,5,0,0.0,52.60432,-0.25757
E01015676,Peterborough 006C,3,0,0.0,52.60449,-0.26845
E01015677,Peterborough 010E,4,0,0.0,52.60007,-0.26146
E01015678,Peterborough 002A,3,0,0.0,52.62391,-0.27433
E01015679,Peterborough 001D,7,0,0.0,52.62392,-0.29519
E01015642,Peterborough 021E,2,0,0.0,52.54443,-0.29012
E01015631,Peterborough 003B,4,0,0.0,52.63706,-0.22042
E01015632,Peterborough 010C,4,0,0.0,52.59561,-0.25733
E01015633,Peterborough 008D,9,0,0.0,52.59979,-0.24212
E01015634,Peterborough 008E,6,0,0.0,52.59818,-0.25148
E01015635,Peterborough 001B,4,0,0.0,52.6598,-0.29506
E01015636,Peterborough 001C,6,0,0.0,52.66224,-0.33607
E01015637,Peterborough 021A,1,0,0.0,52.54199,-0.29428
E01015638,Peterborough 022A,2,0,0.0,52.55942,-0.29141
E01015639,Peterborough 021B,3,0,0.0,52.549,-0.26833
E01015640,Peterborough 021C,5,0,0.0,52.5465,-0.26899
E01015641,Peterborough 021D,3,0,0.0,52.54694,-0.287
E01015680,Peterborough 002B,5,0,0.0,52.61982,-0.27217
E01015643,Peterborough 023A,1,0,0.0,52.54099,-0.28654
E01015644,Peterborough 018B,5,0,0.0,52.54505,-0.31543
E01015645,Peterborough 018C,5,0,0.0,52.55346,-0.30744
E01015646,Peterborough 018D,8,0,0.0,52.55191,-0.29498
E01015647,Peterborough 021F,6,0,0.0,52.53872,-0.30722
E01015648,Peterborough 018E,4,0,0.0,52.5627,-0.31132
E01015650,Peterborough 022B,5,0,0.0,52.56182,-0.26798
E01015651,Peterborough 012B,3,0,0.0,52.59314,-0.24021
E01015652,Peterborough 012C,4,0,0.0,52.59192,-0.24785
E01015653,Peterborough 012D,4,0,0.0,52.58896,-0.23137
E01016734,Milton Keynes 024A,5,0,0.0,51.99529,-0.6789
E01016722,Milton Keynes 011B,2,0,0.0,52.0464,-0.78238
E01016723,Milton Keynes 013C,4,0,0.0,52.04622,-0.77492
E01016724,Milton Keynes 013D,5,0,0.0,52.04231,-0.78077
E01016725,Milton Keynes 021A,4,0,0.0,52.03248,-0.75544
E01016726,Milton Keynes 018A,2,0,0.0,52.03438,-0.74304
E01016727,Milton Keynes 021B,6,0,0.0,52.03085,-0.75084
E01016728,Milton Keynes 021C,3,0,0.0,52.02901,-0.76252
E01016729,Milton Keynes 014B,6,0,0.0,52.03634,-0.74947
E01016731,Milton Keynes 016A,3,0,0.0,52.04327,-0.73622
E01016732,Milton Keynes 016B,3,0,0.0,52.04003,-0.73186
E01016733,Milton Keynes 018B,1,0,0.0,52.03834,-0.74077
E01016721,Milton Keynes 009A,4,0,0.0,52.05202,-0.76008
E01016736,Milton Keynes 024C,5,0,0.0,52.01194,-0.64877
E01016737,Milton Keynes 027A,1,0,0.0,52.00422,-0.75636
E01016738,Milton Keynes 027B,4,0,0.0,52.00085,-0.75297
E01016739,Milton Keynes 027C,2,0,0.0,52.00905,-0.75325
E01016740,Milton Keynes 027D,1,0,0.0,52.00791,-0.74409
E01016741,Milton Keynes 027E,3,0,0.0,52.00553,-0.74805
E01016742,Milton Keynes 032A,5,0,0.0,51.98247,-0.72747
E01016744,Milton Keynes 032C,4,0,0.0,51.98112,-0.71812
E01016745,Milton Keynes 030D,4,0,0.0,51.98711,-0.72957
E01016746,Milton Keynes 032D,4,0,0.0,51.98689,-0.72005
E01015691,Peterborough 015E,4,0,0.0,52.58276,-0.27567
E01015681,Peterborough 002C,7,0,0.0,52.62894,-0.27125
E01015682,Peterborough 002D,5,0,0.0,52.62741,-0.28285
E01015683,Peterborough 006D,4,0,0.0,52.61386,-0.2709
E01015684,Peterborough 003D,3,0,0.0,52.61621,-0.26224
E01015685,Peterborough 003E,9,0,0.0,52.61518,-0.25411
E01015686,Peterborough 006E,5,0,0.0,52.61518,-0.28324
E01015687,Peterborough 015B,1,0,0.0,52.57565,-0.28395
E01015688,Peterborough 016D,14,0,0.0,52.57223,-0.25421
E01015689,Peterborough 015C,8,0,0.0,52.56771,-0.28769
E01015690,Peterborough 015D,3,0,0.0,52.57347,-0.26767
E01015630,Peterborough 003A,6,0,0.0,52.64045,-0.21409
E01015692,Peterborough 016E,3,0,0.0,52.57805,-0.25831
E01016710,Milton Keynes 030A,5,0,0.0,51.99281,-0.72201
E01016711,Milton Keynes 031A,5,0,0.0,51.99656,-0.74579
E01016713,Milton Keynes 031B,4,0,0.0,51.99261,-0.73823
E01016714,Milton Keynes 030B,6,0,0.0,51.99418,-0.72895
E01016715,Milton Keynes 031C,4,0,0.0,51.98818,-0.75928
E01016716,Milton Keynes 030C,9,0,0.0,52.0006,-0.72153
E01016717,Milton Keynes 013A,3,0,0.0,52.05482,-0.77649
E01016719,Milton Keynes 011A,3,0,0.0,52.04876,-0.78876
E01016720,Milton Keynes 013B,2,0,0.0,52.05146,-0.77571
E01013319,North Lincolnshire 014D,4,0,0.0,53.5689,-0.66514
E01013308,North Lincolnshire 004C,6,0,0.0,53.64148,-0.2492
E01013309,North Lincolnshire 004D,7,0,0.0,53.6161,-0.3715
E01013310,North Lincolnshire 010A,6,0,0.0,53.57894,-0.6169
E01013311,North Lincolnshire 015C,2,0,0.0,53.57352,-0.63388
E01013312,North Lincolnshire 010B,3,0,0.0,53.58537,-0.64741
E01013313,North Lincolnshire 010C,6,0,0.0,53.58879,-0.61976
E01013314,North Lincolnshire 010D,3,0,0.0,53.57921,-0.64793
E01013315,North Lincolnshire 014A,8,0,0.0,53.57135,-0.64471
E01013316,North Lincolnshire 012C,1,0,0.0,53.57684,-0.66858
E01013317,North Lincolnshire 014B,2,0,0.0,53.57681,-0.65072
E01013318,North Lincolnshire 014C,3,0,0.0,53.57096,-0.64988
E01013307,North Lincolnshire 002D,1,0,0.0,53.66992,-0.37153
E01013320,North Lincolnshire 015D,3,0,0.0,53.5693,-0.63743
E01013321,North Lincolnshire 012D,4,0,0.0,53.57968,-0.66326
E01013322,North Lincolnshire 022A,4,0,0.0,53.47964,-0.59966
E01013323,North Lincolnshire 022B,3,0,0.0,53.47568,-0.52611
E01013324,North Lincolnshire 021A,1,0,0.0,53.52655,-0.60288
E01013325,North Lincolnshire 022C,6,0,0.0,53.52673,-0.47925
E01013326,North Lincolnshire 021B,3,0,0.0,53.54017,-0.5381
E01013327,North Lincolnshire 021C,4,0,0.0,53.53201,-0.65811
E01013328,North Lincolnshire 021D,4,0,0.0,53.52719,-0.6657
E01013330,North Lincolnshire 008D,3,0,0.0,53.58999,-0.65204
E01013296,North Lincolnshire 008A,4,0,0.0,53.59578,-0.65739
E01013286,North Lincolnshire 005A,4,0,0.0,53.57441,-0.70662
E01013287,North Lincolnshire 005B,2,0,0.0,53.5963,-0.72127
E01013288,North Lincolnshire 003A,3,0,0.0,53.66379,-0.59611
E01013289,North Lincolnshire 005C,2,0,0.0,53.62262,-0.67264
E01013290,North Lincolnshire 005D,4,0,0.0,53.68307,-0.66839
E01013291,North Lincolnshire 003B,1,0,0.0,53.6616,-0.61459
E01013292,North Lincolnshire 003C,7,0,0.0,53.6598,-0.56029
E01013293,North Lincolnshire 005E,2,0,0.0,53.64692,-0.67867
E01013294,North Lincolnshire 003D,5,0,0.0,53.68522,-0.60379
E01013295,North Lincolnshire 009A,5,0,0.0,53.59541,-0.67586
E01013331,North Lincolnshire 007D,4,0,0.0,53.60237,-0.6288
E01013297,North Lincolnshire 007A,13,0,0.0,53.60904,-0.65765
E01013298,North Lincolnshire 008B,7,0,0.0,53.59356,-0.66303
E01013299,North Lincolnshire 008C,4,0,0.0,53.59333,-0.66676
E01013300,North Lincolnshire 007B,3,0,0.0,53.59983,-0.64526
E01013301,North Lincolnshire 009B,4,0,0.0,53.59221,-0.67812
E01013302,North Lincolnshire 007C,3,0,0.0,53.60168,-0.67115
E01013303,North Lincolnshire 002A,2,0,0.0,53.69089,-0.34705
E01013304,North Lincolnshire 002B,8,0,0.0,53.68193,-0.32868
E01013305,North Lincolnshire 002C,6,0,0.0,53.67246,-0.39341
E01013306,North Lincolnshire 004B,3,0,0.0,53.64152,-0.36812
E01015617,Peterborough 005A,4,0,0.0,52.6009,-0.11738
E01015604,Peterborough 010B,1,0,0.0,52.5857,-0.25323
E01015606,Peterborough 013A,9,0,0.0,52.59221,-0.21611
E01015607,Peterborough 007A,2,0,0.0,52.60233,-0.22769
E01015608,Peterborough 008B,7,0,0.0,52.59588,-0.23626
E01015609,Peterborough 007B,3,0,0.0,52.59771,-0.21977
E01015610,Peterborough 008C,3,0,0.0,52.59726,-0.22937
E01015612,Peterborough 014D,6,0,0.0,52.57729,-0.23077
E01015613,Peterborough 013C,6,0,0.0,52.59493,-0.20767
E01015614,Peterborough 013D,5,0,0.0,52.58459,-0.19482
E01015615,Peterborough 013E,3,0,0.0,52.5853,-0.2221
E01015616,Peterborough 013F,7,0,0.0,52.57947,-0.21723
E01015603,Peterborough 010A,2,0,0.0,52.58981,-0.25726
E01015618,Peterborough 005B,3,0,0.0,52.63342,-0.07839
E01015619,Peterborough 005C,10,0,0.0,52.60738,-0.18791
E01015620,Peterborough 005D,6,0,0.0,52.60461,-0.20393
E01015622,Peterborough 016A,8,0,0.0,52.56528,-0.25278
E01015623,Peterborough 017B,5,0,0.0,52.55766,-0.24815
E01015624,Peterborough 017C,2,0,0.0,52.56103,-0.24727
E01015626,Peterborough 004C,5,0,0.0,52.61601,-0.43772
E01015627,Peterborough 018A,5,0,0.0,52.58849,-0.34336
E01015628,Peterborough 004D,3,0,0.0,52.5979,-0.44544
E01015629,Peterborough 001A,3,0,0.0,52.6381,-0.30026
E01015591,Peterborough 011A,4,0,0.0,52.59852,-0.28945
E01013332,North Lincolnshire 008E,3,0,0.0,53.59014,-0.65737
E01013333,North Lincolnshire 009C,4,0,0.0,53.58777,-0.66504
E01013334,North Lincolnshire 009D,4,0,0.0,53.58746,-0.67814
E01013791,Rutland 004A,5,0,0.0,52.65069,-0.53105
E01013792,Rutland 004B,3,0,0.0,52.61397,-0.56163
E01013794,Rutland 005B,2,0,0.0,52.56595,-0.70137
E01013804,Rutland 004D,1,0,0.0,52.68893,-0.45947
E01013805,Rutland 004E,4,0,0.0,52.68654,-0.51982
E01015589,Peterborough 004A,6,0,0.0,52.63129,-0.37554
E01015590,Peterborough 004B,2,0,0.0,52.63375,-0.4387
E01018056,East Cambridgeshire 002E,5,0,0.0,52.39749,0.072024
E01015592,Peterborough 011B,2,0,0.0,52.59851,-0.28127
E01015593,Peterborough 009A,4,0,0.0,52.60206,-0.27484
E01015594,Peterborough 011C,7,0,0.0,52.5899,-0.2837
E01015595,Peterborough 011D,3,0,0.0,52.58346,-0.28705
E01015596,Peterborough 009B,2,0,0.0,52.60874,-0.28546
E01015597,Peterborough 011E,2,0,0.0,52.57949,-0.28734
E01015598,Peterborough 015A,6,0,0.0,52.5767,-0.29614
E01015599,Peterborough 014A,9,0,0.0,52.57279,-0.24573
E01015600,Peterborough 014B,1,0,0.0,52.58024,-0.24812
E01015601,Peterborough 012A,5,0,0.0,52.58522,-0.24733
E01026227,North Kesteven 010A,8,0,0.0,52.9968,-0.41323
E01026214,North Kesteven 014A,2,0,0.0,53.19105,-0.58441
E01026215,North Kesteven 014B,5,0,0.0,53.19265,-0.57914
E01026218,North Kesteven 014C,1,0,0.0,53.1859,-0.59476
E01026219,North Kesteven 014D,3,0,0.0,53.18765,-0.58436
E01026220,North Kesteven 013A,7,0,0.0,53.18644,-0.57629
E01026221,North Kesteven 009B,12,0,0.0,52.9387,-0.41259
E01026222,North Kesteven 009C,8,0,0.0,53.03849,-0.38931
E01026223,North Kesteven 008D,7,0,0.0,53.04611,-0.4062
E01026224,North Kesteven 007D,9,0,0.0,53.04958,-0.37381
E01026225,North Kesteven 003E,9,0,0.0,53.24247,-0.61969
E01026226,North Kesteven 003F,4,0,0.0,53.22674,-0.6179
E01026213,North Kesteven 005E,6,0,0.0,53.13861,-0.40098
E01026228,North Kesteven 011A,6,0,0.0,52.99607,-0.425
E01026229,North Kesteven 011B,5,0,0.0,53.0107,-0.43394
E01026230,North Kesteven 010B,8,0,0.0,53.01238,-0.39942
E01026231,North Kesteven 010C,9,0,0.0,52.98589,-0.40526
E01026232,North Kesteven 010D,9,0,0.0,53.0029,-0.40126
E01026233,North Kesteven 011C,7,0,0.0,52.99279,-0.429
E01026235,North Kesteven 010E,8,0,0.0,53.00241,-0.41319
E01026236,North Kesteven 011E,4,0,0.0,53.00215,-0.43171
E01026237,North Kesteven 004E,3,0,0.0,53.18292,-0.56307
E01026238,North Kesteven 004F,3,0,0.0,53.17302,-0.56853
E01026202,North Kesteven 012C,6,0,0.0,52.98376,-0.31025
E01026191,North Kesteven 005A,4,0,0.0,53.19795,-0.3894
E01026192,North Kesteven 006A,3,0,0.0,53.08544,-0.65958
E01026193,North Kesteven 003C,3,0,0.0,53.13181,-0.68674
E01026194,North Kesteven 006B,12,0,0.0,53.10797,-0.50997
E01026195,North Kesteven 006C,3,0,0.0,53.12558,-0.5414
E01026196,North Kesteven 006D,3,0,0.0,53.07551,-0.57199
E01026197,North Kesteven 008B,8,0,0.0,53.05232,-0.47594
E01026198,North Kesteven 008C,1,0,0.0,53.03989,-0.50578
E01026199,North Kesteven 003D,8,0,0.0,53.20003,-0.68068
E01026200,North Kesteven 012A,3,0,0.0,52.98979,-0.24963
E01026201,North Kesteven 012B,2,0,0.0,52.95051,-0.28252
E01026239,South Holland 011A,8,0,0.0,52.68511,-0.15898
E01026203,North Kesteven 001D,6,0,0.0,53.2091,-0.5001
E01026204,North Kesteven 001E,9,0,0.0,53.21854,-0.46017
E01026205,North Kesteven 005B,6,0,0.0,53.21297,-0.42727
E01026206,North Kesteven 001F,7,0,0.0,53.21461,-0.45293
E01026207,North Kesteven 012D,4,0,0.0,53.04429,-0.28576
E01026208,North Kesteven 012E,2,0,0.0,53.00589,-0.32568
E01026209,North Kesteven 009A,10,0,0.0,53.01496,-0.48968
E01026210,North Kesteven 007C,7,0,0.0,53.12636,-0.34234
E01026211,North Kesteven 005C,7,0,0.0,53.16138,-0.42382
E01026212,North Kesteven 005D,4,0,0.0,53.15815,-0.33733
E01026278,South Holland 008E,3,0,0.0,52.78598,0.223673
E01026264,South Holland 009C,2,0,0.0,52.78523,-0.16953
E01026265,South Holland 009D,4,0,0.0,52.7621,-0.17183
E01026266,South Holland 006B,6,0,0.0,52.78317,-0.15622
E01026268,South Holland 007A,1,0,0.0,52.76874,-0.13713
E01026269,South Holland 007B,6,0,0.0,52.78376,-0.13492
E01026270,South Holland 007C,5,0,0.0,52.79825,-0.12119
E01026271,South Holland 007D,5,0,0.0,52.79285,-0.13615
E01026273,South Holland 006C,7,0,0.0,52.79377,-0.16016
E01026275,South Holland 006E,6,0,0.0,52.79077,-0.16677
E01026276,South Holland 001E,5,0,0.0,52.85652,-0.23116
E01026277,South Holland 008D,2,0,0.0,52.76998,0.187278
E01026263,South Holland 009B,6,0,0.0,52.77699,-0.17755
E01026279,South Holland 008F,2,0,0.0,52.7692,0.172875
E01026280,South Holland 010C,8,0,0.0,52.70479,0.027468
E01026281,South Holland 004A,5,0,0.0,52.80953,-0.08883
E01026282,South Holland 004B,8,0,0.0,52.77026,-0.08088
E01026283,South Holland 004C,7,0,0.0,52.84222,-0.0368
E01026284,South Holland 011C,4,0,0.0,52.7403,-0.117
E01026285,South Holland 004D,6,0,0.0,52.76171,-0.03552
E01026286,South Holland 004E,2,0,0.0,52.809,-0.02475
E01026287,South Kesteven 015A,2,0,0.0,52.66191,-0.4877
E01026288,South Kesteven 015B,4,0,0.0,52.65839,-0.48385
E01026251,South Holland 003B,6,0,0.0,52.80152,0.000304
E01026240,South Holland 011B,7,0,0.0,52.66906,-0.16881
E01026241,South Holland 005A,4,0,0.0,52.72673,-0.21437
E01026242,South Holland 001A,7,0,0.0,52.90707,-0.23386
E01026243,South Holland 001B,8,0,0.0,52.91309,-0.20723
E01026244,South Holland 001C,6,0,0.0,52.88081,-0.21863
E01026245,South Holland 010A,7,0,0.0,52.76438,0.020599
E01026246,South Holland 002A,3,0,0.0,52.82755,0.115739
E01026247,South Holland 001D,9,0,0.0,52.86276,-0.16777
E01026248,South Holland 002B,5,0,0.0,52.8553,0.070448
E01026249,South Holland 010B,6,0,0.0,52.70611,-0.03956
E01026250,South Holland 003A,10,0,0.0,52.80257,0.016597
E01026190,North Kesteven 004D,5,0,0.0,53.18104,-0.48866
E01026252,South Holland 003C,7,0,0.0,52.80944,0.009793
E01026253,South Holland 003D,5,0,0.0,52.80798,0.029979
E01026254,South Holland 008A,1,0,0.0,52.75386,0.138575
E01026255,South Holland 008B,5,0,0.0,52.77921,0.1323
E01026256,South Holland 008C,3,0,0.0,52.81678,0.168152
E01026257,South Holland 002C,11,0,0.0,52.79081,0.118421
E01026258,South Holland 005B,4,0,0.0,52.8106,-0.14917
E01026259,South Holland 005C,4,0,0.0,52.80063,-0.21724
E01026260,South Holland 005D,3,0,0.0,52.8232,-0.16047
E01026262,South Holland 009A,2,0,0.0,52.76807,-0.18889
E01026129,Lincoln 007C,3,0,0.0,53.22192,-0.61055
E01026117,East Lindsey 008E,1,0,0.0,53.31956,0.1517
E01026118,East Lindsey 016E,9,0,0.0,53.14675,-0.23201
E01026119,East Lindsey 016F,7,0,0.0,53.14795,-0.17786
E01026120,East Lindsey 016G,7,0,0.0,53.15475,-0.21399
E01026121,East Lindsey 007C,7,0,0.0,53.29008,-0.26182
E01026122,Lincoln 004A,3,0,0.0,53.23288,-0.52839
E01026123,Lincoln 004B,10,0,0.0,53.23377,-0.50566
E01026124,Lincoln 004C,3,0,0.0,53.22947,-0.51543
E01026125,Lincoln 003A,3,0,0.0,53.23535,-0.51878
E01026126,Lincoln 004D,3,0,0.0,53.22917,-0.52515
E01026127,Lincoln 007A,4,0,0.0,53.21774,-0.60733
E01026116,East Lindsey 012D,5,0,0.0,53.15771,0.343812
E01026130,Lincoln 009A,3,0,0.0,53.22496,-0.5954
E01026131,Lincoln 007D,6,0,0.0,53.22179,-0.59929
E01026132,Lincoln 005A,5,0,0.0,53.22864,-0.56734
E01026134,Lincoln 006A,4,0,0.0,53.21531,-0.54863
E01026135,Lincoln 008B,9,0,0.0,53.21172,-0.55808
E01026136,Lincoln 008C,1,0,0.0,53.22232,-0.57706
E01026137,Lincoln 011A,1,0,0.0,53.193,-0.55292
E01026138,Lincoln 011B,1,0,0.0,53.19244,-0.55861
E01026139,Lincoln 011C,4,0,0.0,53.19433,-0.57086
E01026140,Lincoln 011D,4,0,0.0,53.18879,-0.55621
E01026105,East Lindsey 009D,4,0,0.0,53.22353,-0.04845
E01026094,East Lindsey 015B,8,0,0.0,53.14291,0.315626
E01026095,East Lindsey 014C,1,0,0.0,53.13394,0.34304
E01026096,East Lindsey 015C,5,0,0.0,53.1284,0.334039
E01026097,East Lindsey 015D,6,0,0.0,53.13803,0.331122
E01026098,East Lindsey 018C,7,0,0.0,53.03954,0.006423
E01026099,East Lindsey 005D,6,0,0.0,53.38785,0.160614
E01026100,East Lindsey 013E,6,0,0.0,53.17746,0.103236
E01026101,East Lindsey 013F,6,0,0.0,53.16889,0.09031
E01026102,East Lindsey 018D,3,0,0.0,53.09861,0.063645
E01026103,East Lindsey 006A,9,0,0.0,53.30829,0.269717
E01026104,East Lindsey 006B,6,0,0.0,53.29883,0.277649
E01026141,Lincoln 011E,2,0,0.0,53.19756,-0.56309
E01026106,East Lindsey 001F,4,0,0.0,53.49015,-0.01994
E01026107,East Lindsey 001G,3,0,0.0,53.50123,0.018454
E01026108,East Lindsey 003G,6,0,0.0,53.36965,0.014592
E01026109,East Lindsey 006C,8,0,0.0,53.32058,0.254108
E01026110,East Lindsey 017B,4,0,0.0,53.10535,0.18299
E01026111,East Lindsey 017C,1,0,0.0,53.06489,0.2009
E01026112,East Lindsey 017D,2,0,0.0,53.08946,0.259217
E01026113,East Lindsey 008D,7,0,0.0,53.21047,0.224362
E01026114,East Lindsey 014D,3,0,0.0,53.14846,0.343666
E01026115,East Lindsey 012C,4,0,0.0,53.17042,0.334644
E01026177,Lincoln 006C,5,0,0.0,53.22098,-0.53918
E01026166,Lincoln 001C,4,0,0.0,53.24802,-0.53462
E01026167,Lincoln 003G,10,0,0.0,53.23719,-0.53093
E01026168,Lincoln 001D,3,0,0.0,53.25206,-0.53463
E01026169,Lincoln 011G,1,0,0.0,53.20173,-0.57289
E01026170,Lincoln 010B,3,0,0.0,53.2036,-0.56042
E01026171,Lincoln 011H,6,0,0.0,53.20131,-0.58167
E01026172,Lincoln 010C,1,0,0.0,53.20944,-0.56693
E01026173,Lincoln 010D,1,0,0.0,53.20768,-0.57318
E01026174,Lincoln 008D,1,0,0.0,53.20855,-0.5444
E01026175,Lincoln 010E,5,0,0.0,53.20524,-0.55069
E01026176,Lincoln 006B,1,0,0.0,53.22319,-0.52262
E01026165,Lincoln 002D,4,0,0.0,53.25027,-0.5229
E01026178,Lincoln 006D,4,0,0.0,53.21655,-0.53429
E01026179,North Kesteven 008A,5,0,0.0,53.08823,-0.43712
E01026180,North Kesteven 007A,4,0,0.0,53.08919,-0.37595
E01026183,North Kesteven 007B,6,0,0.0,53.0842,-0.25281
E01026184,North Kesteven 004A,3,0,0.0,53.16023,-0.51634
E01026185,North Kesteven 004B,13,0,0.0,53.17296,-0.54241
E01026186,North Kesteven 001A,7,0,0.0,53.19742,-0.54055
E01026187,North Kesteven 001B,6,0,0.0,53.18879,-0.52163
E01026188,North Kesteven 004C,8,0,0.0,53.18863,-0.53232
E01026189,North Kesteven 001C,6,0,0.0,53.19718,-0.47863
E01026154,Lincoln 004F,2,0,0.0,53.24227,-0.51587
E01026142,Lincoln 011F,1,0,0.0,53.19816,-0.55446
E01026144,Lincoln 003B,10,0,0.0,53.23462,-0.56172
E01026145,Lincoln 005C,4,0,0.0,53.23581,-0.54812
E01026146,Lincoln 005D,4,0,0.0,53.23165,-0.55184
E01026147,Lincoln 003C,8,0,0.0,53.24407,-0.57078
E01026148,Lincoln 003D,4,0,0.0,53.23735,-0.54212
E01026149,Lincoln 001A,4,0,0.0,53.24926,-0.54964
E01026150,Lincoln 001B,3,0,0.0,53.25142,-0.54267
E01026151,Lincoln 003E,5,0,0.0,53.24467,-0.5437
E01026153,Lincoln 002A,7,0,0.0,53.2455,-0.50625
E01026289,South Kesteven 015C,4,0,0.0,52.65996,-0.49873
E01026155,Lincoln 002B,3,0,0.0,53.24652,-0.49801
E01026156,Lincoln 004G,3,0,0.0,53.24417,-0.52255
E01026157,Lincoln 002C,2,0,0.0,53.2506,-0.51469
E01026158,Lincoln 009B,2,0,0.0,53.21468,-0.59076
E01026159,Lincoln 009C,2,0,0.0,53.21592,-0.59871
E01026160,Lincoln 009D,4,0,0.0,53.21143,-0.59963
E01026161,Lincoln 010A,4,0,0.0,53.21212,-0.57746
E01026162,Lincoln 009E,3,0,0.0,53.20663,-0.58868
E01026163,Lincoln 009F,6,0,0.0,53.20596,-0.60701
E01026164,Lincoln 003F,3,0,0.0,53.24356,-0.5314
E01026426,Breckland 005B,14,0,0.0,52.67764,0.952735
E01026412,West Lindsey 008B,5,0,0.0,53.30615,-0.51512
E01026413,West Lindsey 008C,8,0,0.0,53.30517,-0.48066
E01026414,West Lindsey 008D,6,0,0.0,53.3469,-0.45672
E01026415,West Lindsey 003E,1,0,0.0,53.44229,-0.21126
E01026416,West Lindsey 001D,2,0,0.0,53.45549,-0.31749
E01026419,Breckland 010A,3,0,0.0,52.54614,0.932492
E01026420,Breckland 010B,3,0,0.0,52.53546,0.97999
E01026421,Breckland 013A,6,0,0.0,52.48831,1.038264
E01026423,Breckland 011B,5,0,0.0,52.50665,1.032189
E01026424,Breckland 012A,11,0,0.0,52.53241,0.71137
E01026425,Breckland 005A,6,0,0.0,52.67571,0.93744
E01026411,West Lindsey 005D,3,0,0.0,53.41104,-0.49796
E01026427,Breckland 005C,13,0,0.0,52.66758,0.95531
E01026428,Breckland 003A,6,0,0.0,52.69499,0.924406
E01026429,Breckland 003B,2,0,0.0,52.68298,0.945179
E01026430,Breckland 003C,6,0,0.0,52.68257,0.974805
E01026431,Breckland 003D,3,0,0.0,52.69023,0.942588
E01026432,Breckland 005D,3,0,0.0,52.66758,0.939408
E01026433,Breckland 005E,6,0,0.0,52.66267,0.926476
E01026434,Breckland 005F,5,0,0.0,52.66218,0.936531
E01026435,Breckland 013B,6,0,0.0,52.46821,0.976387
E01026436,Breckland 001A,8,0,0.0,52.73379,1.037373
E01026400,West Lindsey 009D,3,0,0.0,53.31349,-0.59281
E01026387,West Lindsey 001C,9,0,0.0,53.49071,-0.40897
E01026388,West Lindsey 007A,5,0,0.0,53.36425,-0.70881
E01026389,West Lindsey 003A,6,0,0.0,53.38682,-0.32969
E01026390,West Lindsey 003B,9,0,0.0,53.36484,-0.34544
E01026391,West Lindsey 003C,5,0,0.0,53.38588,-0.28128
E01026392,West Lindsey 003D,8,0,0.0,53.4091,-0.38934
E01026393,West Lindsey 010A,3,0,0.0,53.26395,-0.47257
E01026394,West Lindsey 010B,7,0,0.0,53.2597,-0.52364
E01026395,West Lindsey 010C,4,0,0.0,53.26789,-0.49406
E01026396,West Lindsey 009A,10,0,0.0,53.27142,-0.65794
E01026398,West Lindsey 009C,6,0,0.0,53.25654,-0.65898
E01026437,Breckland 008A,4,0,0.0,52.58206,0.796367
E01026401,West Lindsey 002B,4,0,0.0,53.49404,-0.69678
E01026402,West Lindsey 002C,6,0,0.0,53.50139,-0.65042
E01026403,West Lindsey 002D,4,0,0.0,53.4595,-0.70846
E01026404,West Lindsey 007B,6,0,0.0,53.32962,-0.66407
E01026405,West Lindsey 010D,2,0,0.0,53.28264,-0.44411
E01026406,West Lindsey 010E,2,0,0.0,53.26747,-0.44841
E01026407,West Lindsey 002E,6,0,0.0,53.4313,-0.73583
E01026408,West Lindsey 002F,5,0,0.0,53.42287,-0.78853
E01026409,West Lindsey 007C,5,0,0.0,53.26823,-0.73612
E01026410,West Lindsey 007D,1,0,0.0,53.31859,-0.72121
E01026478,Breckland 017E,4,0,0.0,52.40715,0.699139
E01026467,Breckland 015C,3,0,0.0,52.4553,0.726341
E01026468,Breckland 016A,10,0,0.0,52.41255,0.754145
E01026469,Breckland 016B,4,0,0.0,52.41943,0.754706
E01026470,Breckland 016C,8,0,0.0,52.41975,0.768699
E01026471,Breckland 016D,4,0,0.0,52.41573,0.765697
E01026472,Breckland 016E,4,0,0.0,52.42498,0.75845
E01026473,Breckland 016F,4,0,0.0,52.42301,0.765932
E01026474,Breckland 017A,5,0,0.0,52.42896,0.715138
E01026475,Breckland 017B,4,0,0.0,52.40088,0.747875
E01026476,Breckland 017C,2,0,0.0,52.40973,0.734794
E01026477,Breckland 017D,8,0,0.0,52.40789,0.729813
E01026466,Breckland 015B,3,0,0.0,52.42617,0.746226
E01026479,Breckland 006A,1,0,0.0,52.67051,1.029105
E01026480,Breckland 006B,7,0,0.0,52.65868,1.025891
E01026481,Breckland 006C,2,0,0.0,52.66859,1.077492
E01026483,Breckland 001E,4,0,0.0,52.76062,0.936494
E01026484,Breckland 006D,2,0,0.0,52.6239,0.99711
E01026485,Breckland 006E,3,0,0.0,52.6179,0.941291
