recorddate,ETP_DailyInfluent_ML,WTP_DailyInfluent_ML,ObjectId
5/3/2006 2:00:00 PM,442,537,4092
5/4/2006 2:00:00 PM,392,476,4093
5/5/2006 2:00:00 PM,374,485,4094
5/6/2006 2:00:00 PM,523,549,4095
5/7/2006 2:00:00 PM,488,550,4096
5/8/2006 2:00:00 PM,417,490,4097
5/9/2006 2:00:00 PM,359,466,4098
5/10/2006 2:00:00 PM,498,557,4099
5/11/2006 2:00:00 PM,392,474,4100
10/9/2006 2:00:00 PM,342,456,4101
10/10/2006 2:00:00 PM,279,470,4102
10/11/2006 2:00:00 PM,349,472,4103
10/12/2006 2:00:00 PM,362,449,4104
10/13/2006 2:00:00 PM,340,478,4105
10/14/2006 2:00:00 PM,345,451,4106
10/15/2006 2:00:00 PM,331,428,4107
10/16/2006 2:00:00 PM,333,448,4108
10/17/2006 2:00:00 PM,273,467,4109
10/18/2006 2:00:00 PM,317,466,4110
10/19/2006 2:00:00 PM,333,459,4111
10/20/2006 2:00:00 PM,335,462,4112
10/21/2006 2:00:00 PM,349,459,4113
10/22/2006 2:00:00 PM,344,420,4114
10/23/2006 2:00:00 PM,387,421,4115
10/24/2006 2:00:00 PM,325,421,4116
10/25/2006 2:00:00 PM,308,451,4117
10/26/2006 2:00:00 PM,323,457,4118
10/27/2006 2:00:00 PM,322,466,4119
10/28/2006 2:00:00 PM,365,474,4120
10/29/2006 1:00:00 PM,326,409,4121
10/30/2006 1:00:00 PM,324,458,4122
10/31/2006 1:00:00 PM,265,463,4123
11/1/2006 1:00:00 PM,326,464,4124
11/2/2006 1:00:00 PM,454,559,4125
11/3/2006 1:00:00 PM,369,487,4126
11/4/2006 1:00:00 PM,330,464,4127
11/5/2006 1:00:00 PM,310,420,4128
11/6/2006 1:00:00 PM,301,432,4129
11/7/2006 1:00:00 PM,250,427,4130
11/8/2006 1:00:00 PM,311,453,4131
11/9/2006 1:00:00 PM,315,469,4132
11/10/2006 1:00:00 PM,311,475,4133
11/11/2006 1:00:00 PM,339,455,4134
11/12/2006 1:00:00 PM,302,417,4135
11/13/2006 1:00:00 PM,362,465,4136
11/14/2006 1:00:00 PM,266,461,4137
11/15/2006 1:00:00 PM,339,486,4138
11/16/2006 1:00:00 PM,326,548,4139
11/17/2006 1:00:00 PM,327,485,4140
11/18/2006 1:00:00 PM,342,471,4141
11/19/2006 1:00:00 PM,319,437,4142
11/20/2006 1:00:00 PM,312,458,4143
11/21/2006 1:00:00 PM,260,456,4144
11/22/2006 1:00:00 PM,310,456,4145
11/23/2006 1:00:00 PM,309,460,4146
11/24/2006 1:00:00 PM,319,462,4147
11/25/2006 1:00:00 PM,332,445,4148
11/26/2006 1:00:00 PM,308,412,4149
11/27/2006 1:00:00 PM,268,440,4150
5/12/2006 2:00:00 PM,382,462,4151
2/1/2006 1:00:00 PM,352,465,4152
12/13/2005 1:00:00 PM,377,513,4153
7/1/2006 2:00:00 PM,346,436,4154
11/28/2006 1:00:00 PM,279,451,4155
12/14/2005 1:00:00 PM,351,469,4156
7/2/2006 2:00:00 PM,356,444,4157
11/29/2006 1:00:00 PM,299,451,4158
2/2/2006 1:00:00 PM,374,481,4159
5/13/2006 2:00:00 PM,395,457,4160
12/15/2005 1:00:00 PM,357,470,4161
7/3/2006 2:00:00 PM,379,506,4162
11/30/2006 1:00:00 PM,304,453,4163
2/3/2006 1:00:00 PM,368,458,4164
5/14/2006 2:00:00 PM,376,434,4165
12/16/2005 1:00:00 PM,393,464,4166
7/4/2006 2:00:00 PM,301,491,4167
12/1/2006 1:00:00 PM,295,467,4168
2/4/2006 1:00:00 PM,372,439,4169
5/15/2006 2:00:00 PM,383,463,4170
12/17/2005 1:00:00 PM,316,455,4171
7/5/2006 2:00:00 PM,344,480,4172
12/2/2006 1:00:00 PM,313,449,4173
2/5/2006 1:00:00 PM,364,405,4174
5/16/2006 2:00:00 PM,365,472,4175
12/18/2005 1:00:00 PM,364,425,4176
7/6/2006 2:00:00 PM,358,482,4177
12/3/2006 1:00:00 PM,297,417,4178
2/6/2006 1:00:00 PM,357,431,4179
5/17/2006 2:00:00 PM,399,467,4180
12/19/2005 1:00:00 PM,356,445,4181
7/7/2006 2:00:00 PM,335,478,4182
12/4/2006 1:00:00 PM,311,445,4183
2/7/2006 1:00:00 PM,311,428,4184
5/18/2006 2:00:00 PM,381,456,4185
12/20/2005 1:00:00 PM,324,466,4186
7/8/2006 2:00:00 PM,360,474,4187
12/5/2006 1:00:00 PM,210,460,4188
2/8/2006 1:00:00 PM,367,446,4189
5/19/2006 2:00:00 PM,385,464,4190
12/21/2005 1:00:00 PM,338,459,4191
7/9/2006 2:00:00 PM,351,446,4192
12/6/2006 1:00:00 PM,321,447,4193
2/9/2006 1:00:00 PM,399,483,4194
5/20/2006 2:00:00 PM,379,452,4195
12/22/2005 1:00:00 PM,357,452,4196
7/10/2006 2:00:00 PM,337,470,4197
12/7/2006 1:00:00 PM,293,442,4198
2/10/2006 1:00:00 PM,413,508,4199
5/21/2006 2:00:00 PM,369,424,4200
12/23/2005 1:00:00 PM,349,460,4201
7/11/2006 2:00:00 PM,279,476,4202
12/8/2006 1:00:00 PM,316,439,4203
2/11/2006 1:00:00 PM,374,438,4204
5/22/2006 2:00:00 PM,396,501,4205
12/24/2005 1:00:00 PM,345,447,4206
7/12/2006 2:00:00 PM,333,525,4207
12/9/2006 1:00:00 PM,311,423,4208
2/12/2006 1:00:00 PM,361,417,4209
5/23/2006 2:00:00 PM,372,484,4210
12/25/2005 1:00:00 PM,328,384,4211
7/13/2006 2:00:00 PM,329,484,4212
12/10/2006 1:00:00 PM,303,389,4213
2/13/2006 1:00:00 PM,360,456,4214
5/24/2006 2:00:00 PM,379,459,4215
12/26/2005 1:00:00 PM,315,366,4216
7/14/2006 2:00:00 PM,328,487,4217
12/11/2006 1:00:00 PM,296,421,4218
2/14/2006 1:00:00 PM,288,434,4219
5/25/2006 2:00:00 PM,374,460,4220
12/27/2005 1:00:00 PM,241,386,4221
7/15/2006 2:00:00 PM,460,638,4222
12/12/2006 1:00:00 PM,256,427,4223
2/15/2006 1:00:00 PM,351,439,4224
5/26/2006 2:00:00 PM,371,452,4225
12/28/2005 1:00:00 PM,317,402,4226
7/16/2006 2:00:00 PM,455,505,4227
12/13/2006 1:00:00 PM,317,413,4228
2/16/2006 1:00:00 PM,352,454,4229
5/27/2006 2:00:00 PM,369,444,4230
12/29/2005 1:00:00 PM,310,407,4231
7/17/2006 2:00:00 PM,358,483,4232
12/14/2006 1:00:00 PM,331,417,4233
2/17/2006 1:00:00 PM,378,448,4234
5/28/2006 2:00:00 PM,377,431,4235
12/30/2005 1:00:00 PM,312,411,4236
7/18/2006 2:00:00 PM,313,495,4237
12/15/2006 1:00:00 PM,297,449,4238
2/18/2006 1:00:00 PM,364,425,4239
5/29/2006 2:00:00 PM,393,481,4240
12/31/2005 1:00:00 PM,313,412,4241
7/19/2006 2:00:00 PM,322,490,4242
12/16/2006 1:00:00 PM,343,430,4243
2/19/2006 1:00:00 PM,341,399,4244
5/30/2006 2:00:00 PM,380,458,4245
1/1/2006 1:00:00 PM,311,415,4246
7/20/2006 2:00:00 PM,319,481,4247
12/17/2006 1:00:00 PM,307,404,4248
2/20/2006 1:00:00 PM,355,423,4249
5/31/2006 2:00:00 PM,389,455,4250
1/2/2006 1:00:00 PM,337,436,4251
7/21/2006 2:00:00 PM,330,480,4252
12/18/2006 1:00:00 PM,309,424,4253
2/21/2006 1:00:00 PM,298,440,4254
6/1/2006 2:00:00 PM,372,448,4255
1/3/2006 1:00:00 PM,319,403,4256
7/22/2006 2:00:00 PM,340,469,4257
12/19/2006 1:00:00 PM,236,430,4258
2/22/2006 1:00:00 PM,354,442,4259
6/2/2006 2:00:00 PM,370,451,4260
1/4/2006 1:00:00 PM,320,407,4261
7/23/2006 2:00:00 PM,346,471,4262
12/20/2006 1:00:00 PM,299,432,4263
2/23/2006 1:00:00 PM,361,447,4264
6/3/2006 2:00:00 PM,364,469,4265
1/5/2006 1:00:00 PM,316,413,4266
7/24/2006 2:00:00 PM,393,567,4267
12/21/2006 1:00:00 PM,302,441,4268
2/24/2006 1:00:00 PM,357,447,4269
6/4/2006 2:00:00 PM,359,433,4270
1/6/2006 1:00:00 PM,317,411,4271
7/25/2006 2:00:00 PM,319,492,4272
12/22/2006 1:00:00 PM,325,436,4273
2/25/2006 1:00:00 PM,556,566,4274
6/5/2006 2:00:00 PM,386,444,4275
1/7/2006 1:00:00 PM,314,405,4276
7/26/2006 2:00:00 PM,328,489,4277
12/23/2006 1:00:00 PM,325,447,4278
2/26/2006 1:00:00 PM,502,743,4279
6/6/2006 2:00:00 PM,370,436,4280
1/8/2006 1:00:00 PM,301,382,4281
7/27/2006 2:00:00 PM,338,483,4282
12/24/2006 1:00:00 PM,311,399,4283
2/27/2006 1:00:00 PM,441,480,4284
6/7/2006 2:00:00 PM,370,460,4285
1/9/2006 1:00:00 PM,309,407,4286
7/28/2006 2:00:00 PM,353,498,4287
12/25/2006 1:00:00 PM,398,396,4288
2/28/2006 1:00:00 PM,317,468,4289
6/8/2006 2:00:00 PM,361,461,4290
1/10/2006 1:00:00 PM,266,416,4291
7/29/2006 2:00:00 PM,351,474,4292
12/26/2006 1:00:00 PM,268,381,4293
3/1/2006 1:00:00 PM,368,454,4294
6/9/2006 2:00:00 PM,369,457,4295
1/11/2006 1:00:00 PM,387,531,4296
7/30/2006 2:00:00 PM,356,433,4297
12/27/2006 1:00:00 PM,319,403,4298
3/2/2006 1:00:00 PM,361,464,4299
6/10/2006 2:00:00 PM,354,443,4300
1/12/2006 1:00:00 PM,330,447,4301
7/31/2006 2:00:00 PM,378,503,4302
12/28/2006 1:00:00 PM,291,405,4303
3/3/2006 1:00:00 PM,357,459,4304
6/11/2006 2:00:00 PM,352,413,4305
1/13/2006 1:00:00 PM,308,424,4306
8/1/2006 2:00:00 PM,337,515,4307
12/29/2006 1:00:00 PM,286,405,4308
3/4/2006 1:00:00 PM,378,425,4309
6/12/2006 2:00:00 PM,345,426,4310
1/14/2006 1:00:00 PM,342,410,4311
8/2/2006 2:00:00 PM,339,485,4312
12/30/2006 1:00:00 PM,292,379,4313
3/5/2006 1:00:00 PM,355,430,4314
6/13/2006 2:00:00 PM,353,447,4315
1/15/2006 1:00:00 PM,314,383,4316
8/3/2006 2:00:00 PM,350,493,4317
12/31/2006 1:00:00 PM,266,368,4318
3/6/2006 1:00:00 PM,386,430,4319
6/14/2006 2:00:00 PM,367,460,4320
1/16/2006 1:00:00 PM,328,419,4321
8/4/2006 2:00:00 PM,372,527,4322
1/1/2007 1:00:00 PM,245,350,4323
3/7/2006 1:00:00 PM,312,436,4324
6/15/2006 2:00:00 PM,367,449,4325
1/17/2006 1:00:00 PM,264,422,4326
8/5/2006 2:00:00 PM,357,489,4327
1/2/2007 1:00:00 PM,222,366,4328
3/8/2006 1:00:00 PM,368,439,4329
6/16/2006 2:00:00 PM,377,468,4330
1/18/2006 1:00:00 PM,306,432,4331
1/19/2006 1:00:00 PM,307,437,4332
1/20/2006 1:00:00 PM,310,461,4333
1/21/2006 1:00:00 PM,323,437,4334
1/22/2006 1:00:00 PM,305,418,4335
1/23/2006 1:00:00 PM,320,431,4336
1/24/2006 1:00:00 PM,269,437,4337
1/25/2006 1:00:00 PM,331,432,4338
1/26/2006 1:00:00 PM,330,414,4339
1/27/2006 1:00:00 PM,370,426,4340
1/28/2006 1:00:00 PM,377,503,4341
1/29/2006 1:00:00 PM,363,451,4342
1/30/2006 1:00:00 PM,369,456,4343
1/31/2006 1:00:00 PM,300,480,4344
8/6/2006 2:00:00 PM,360,449,4345
8/7/2006 2:00:00 PM,365,481,4346
8/8/2006 2:00:00 PM,278,484,4347
8/9/2006 2:00:00 PM,328,470,4348
8/10/2006 2:00:00 PM,323,466,4349
8/11/2006 2:00:00 PM,329,476,4350
8/12/2006 2:00:00 PM,350,465,4351
8/13/2006 2:00:00 PM,323,451,4352
8/14/2006 2:00:00 PM,348,455,4353
8/15/2006 2:00:00 PM,280,459,4354
8/16/2006 2:00:00 PM,333,473,4355
8/17/2006 2:00:00 PM,340,481,4356
8/18/2006 2:00:00 PM,338,475,4357
8/19/2006 2:00:00 PM,338,461,4358
6/17/2006 2:00:00 PM,373,446,4359
6/18/2006 2:00:00 PM,377,413,4360
6/19/2006 2:00:00 PM,369,434,4361
6/20/2006 2:00:00 PM,329,450,4362
6/21/2006 2:00:00 PM,347,442,4363
6/22/2006 2:00:00 PM,346,442,4364
6/23/2006 2:00:00 PM,387,486,4365
6/24/2006 2:00:00 PM,366,441,4366
6/25/2006 2:00:00 PM,371,426,4367
6/26/2006 2:00:00 PM,372,441,4368
6/27/2006 2:00:00 PM,320,444,4369
6/28/2006 2:00:00 PM,346,443,4370
6/29/2006 2:00:00 PM,350,448,4371
6/30/2006 2:00:00 PM,350,452,4372
3/9/2006 1:00:00 PM,363,447,4373
3/10/2006 1:00:00 PM,376,449,4374
3/11/2006 1:00:00 PM,350,419,4375
3/12/2006 1:00:00 PM,353,401,4376
3/13/2006 1:00:00 PM,438,494,4377
3/14/2006 1:00:00 PM,334,447,4378
3/15/2006 1:00:00 PM,374,445,4379
3/16/2006 1:00:00 PM,383,455,4380
3/17/2006 1:00:00 PM,375,448,4381
3/18/2006 1:00:00 PM,365,439,4382
3/19/2006 1:00:00 PM,405,416,4383
3/20/2006 1:00:00 PM,389,434,4384
3/21/2006 1:00:00 PM,328,443,4385
3/22/2006 1:00:00 PM,374,442,4386
1/3/2007 1:00:00 PM,276,388,4387
1/4/2007 1:00:00 PM,306,361,4388
1/5/2007 1:00:00 PM,294,365,4389
1/6/2007 1:00:00 PM,267,387,4390
1/7/2007 1:00:00 PM,244,368,4391
1/8/2007 1:00:00 PM,256,386,4392
1/9/2007 1:00:00 PM,215,395,4393
1/10/2007 1:00:00 PM,279,390,4394
1/11/2007 1:00:00 PM,263,394,4395
1/12/2007 1:00:00 PM,270,394,4396
1/13/2007 1:00:00 PM,277,381,4397
1/14/2007 1:00:00 PM,262,366,4398
1/15/2007 1:00:00 PM,268,392,4399
1/16/2007 1:00:00 PM,216,406,4400
1/2/2008 1:00:00 PM,267,360,4401
1/3/2008 1:00:00 PM,279,367,4402
1/4/2008 1:00:00 PM,269,372,4403
1/5/2008 1:00:00 PM,281,355,4404
1/6/2008 1:00:00 PM,261,342,4405
1/7/2008 1:00:00 PM,291,362,4406
1/8/2008 1:00:00 PM,275,371,4407
1/9/2008 1:00:00 PM,280,374,4408
1/10/2008 1:00:00 PM,275,376,4409
1/11/2008 1:00:00 PM,315,368,4410
1/12/2008 1:00:00 PM,281,359,4411
1/13/2008 1:00:00 PM,271,350,4412
1/14/2008 1:00:00 PM,276,373,4413
1/15/2008 1:00:00 PM,296,389,4414
1/16/2008 1:00:00 PM,280,383,4415
1/17/2008 1:00:00 PM,298,388,4416
1/18/2008 1:00:00 PM,341,394,4417
1/19/2008 1:00:00 PM,287,388,4418
1/20/2008 1:00:00 PM,285,540,4419
1/21/2008 1:00:00 PM,298,410,4420
1/22/2008 1:00:00 PM,297,407,4421
1/23/2008 1:00:00 PM,286,401,4422
1/24/2008 1:00:00 PM,281,400,4423
1/25/2008 1:00:00 PM,288,405,4424
1/26/2008 1:00:00 PM,232,389,4425
1/27/2008 1:00:00 PM,251,353,4426
1/28/2008 1:00:00 PM,285,356,4427
1/29/2008 1:00:00 PM,253,391,4428
1/30/2008 1:00:00 PM,275,400,4429
1/31/2008 1:00:00 PM,319,442,4430
2/1/2008 1:00:00 PM,306,423,4431
2/2/2008 1:00:00 PM,298,389,4432
2/3/2008 1:00:00 PM,287,390,4433
2/4/2008 1:00:00 PM,336,397,4434
2/5/2008 1:00:00 PM,280,400,4435
2/6/2008 1:00:00 PM,287,404,4436
2/7/2008 1:00:00 PM,336,472,4437
2/8/2008 1:00:00 PM,292,408,4438
2/9/2008 1:00:00 PM,321,423,4439
2/10/2008 1:00:00 PM,290,380,4440
2/11/2008 1:00:00 PM,291,401,4441
2/12/2008 1:00:00 PM,297,404,4442
2/13/2008 1:00:00 PM,277,400,4443
2/14/2008 1:00:00 PM,308,396,4444
2/15/2008 1:00:00 PM,319,399,4445
2/16/2008 1:00:00 PM,311,404,4446
2/17/2008 1:00:00 PM,275,373,4447
2/18/2008 1:00:00 PM,299,395,4448
2/19/2008 1:00:00 PM,288,400,4449
2/20/2008 1:00:00 PM,315,413,4450
3/8/2007 1:00:00 PM,288,396,4451
3/9/2007 1:00:00 PM,299,393,4452
3/10/2007 1:00:00 PM,291,386,4453
3/11/2007 1:00:00 PM,258,337,4454
3/12/2007 1:00:00 PM,272,333,4455
3/13/2007 1:00:00 PM,243,375,4456
3/14/2007 1:00:00 PM,295,384,4457
3/15/2007 1:00:00 PM,294,395,4458
3/16/2007 1:00:00 PM,308,421,4459
3/17/2007 1:00:00 PM,304,401,4460
3/18/2007 1:00:00 PM,297,373,4461
3/19/2007 1:00:00 PM,292,382,4462
3/20/2007 1:00:00 PM,246,395,4463
3/21/2007 1:00:00 PM,290,395,4464
3/22/2007 1:00:00 PM,297,402,4465
3/23/2007 1:00:00 PM,297,402,4466
3/24/2007 1:00:00 PM,391,577,4467
3/25/2007 2:00:00 PM,297,398,4468
3/26/2007 2:00:00 PM,298,387,4469
3/27/2007 2:00:00 PM,238,415,4470
3/28/2007 2:00:00 PM,303,390,4471
3/29/2007 2:00:00 PM,360,452,4472
3/30/2007 2:00:00 PM,309,409,4473
3/31/2007 2:00:00 PM,314,397,4474
4/1/2007 2:00:00 PM,293,380,4475
4/2/2007 2:00:00 PM,289,397,4476
4/3/2007 2:00:00 PM,237,400,4477
4/4/2007 2:00:00 PM,293,405,4478
4/5/2007 2:00:00 PM,288,400,4479
4/6/2007 2:00:00 PM,290,375,4480
4/7/2007 2:00:00 PM,263,339,4481
4/8/2007 2:00:00 PM,262,327,4482
4/9/2007 2:00:00 PM,272,329,4483
4/10/2007 2:00:00 PM,222,370,4484
4/11/2007 2:00:00 PM,281,380,4485
4/12/2007 2:00:00 PM,287,388,4486
4/13/2007 2:00:00 PM,286,394,4487
4/14/2007 2:00:00 PM,292,383,4488
4/15/2007 2:00:00 PM,285,367,4489
4/16/2007 2:00:00 PM,283,388,4490
4/17/2007 2:00:00 PM,238,403,4491
4/18/2007 2:00:00 PM,284,404,4492
4/19/2007 2:00:00 PM,285,398,4493
4/20/2007 2:00:00 PM,291,405,4494
4/21/2007 2:00:00 PM,283,410,4495
4/22/2007 2:00:00 PM,328,408,4496
4/23/2007 2:00:00 PM,290,396,4497
4/24/2007 2:00:00 PM,244,401,4498
4/25/2007 2:00:00 PM,298,386,4499
4/26/2007 2:00:00 PM,286,385,4500
6/16/2007 2:00:00 PM,321,408,4501
6/17/2007 2:00:00 PM,307,390,4502
6/18/2007 2:00:00 PM,314,410,4503
6/19/2007 2:00:00 PM,267,412,4504
6/20/2007 2:00:00 PM,339,435,4505
6/21/2007 2:00:00 PM,402,512,4506
6/22/2007 2:00:00 PM,339,411,4507
6/23/2007 2:00:00 PM,331,412,4508
6/24/2007 2:00:00 PM,324,391,4509
6/25/2007 2:00:00 PM,314,402,4510
6/26/2007 2:00:00 PM,260,409,4511
6/27/2007 2:00:00 PM,427,536,4512
6/28/2007 2:00:00 PM,485,532,4513
6/29/2007 2:00:00 PM,354,452,4514
8/5/2007 2:00:00 PM,308,408,4515
1/17/2007 1:00:00 PM,265,412,4516
4/27/2007 2:00:00 PM,288,395,4517
6/30/2007 2:00:00 PM,337,457,4518
7/1/2007 2:00:00 PM,399,436,4519
7/2/2007 2:00:00 PM,344,410,4520
7/3/2007 2:00:00 PM,320,409,4521
7/4/2007 2:00:00 PM,386,429,4522
7/5/2007 2:00:00 PM,381,457,4523
7/6/2007 2:00:00 PM,419,480,4524
7/7/2007 2:00:00 PM,392,521,4525
7/8/2007 2:00:00 PM,400,460,4526
7/9/2007 2:00:00 PM,320,421,4527
7/10/2007 2:00:00 PM,312,413,4528
7/11/2007 2:00:00 PM,309,415,4529
7/12/2007 2:00:00 PM,305,418,4530
7/13/2007 2:00:00 PM,355,535,4531
7/14/2007 2:00:00 PM,402,503,4532
7/15/2007 2:00:00 PM,356,423,4533
7/16/2007 2:00:00 PM,342,426,4534
7/17/2007 2:00:00 PM,400,489,4535
7/18/2007 2:00:00 PM,637,624,4536
7/19/2007 2:00:00 PM,469,546,4537
7/20/2007 2:00:00 PM,399,477,4538
7/21/2007 2:00:00 PM,357,445,4539
7/22/2007 2:00:00 PM,341,408,4540
7/23/2007 2:00:00 PM,319,419,4541
7/24/2007 2:00:00 PM,305,414,4542
7/25/2007 2:00:00 PM,295,423,4543
7/26/2007 2:00:00 PM,310,418,4544
7/27/2007 2:00:00 PM,312,430,4545
7/28/2007 2:00:00 PM,329,425,4546
7/29/2007 2:00:00 PM,305,389,4547
7/30/2007 2:00:00 PM,305,379,4548
7/31/2007 2:00:00 PM,322,420,4549
8/1/2007 2:00:00 PM,338,442,4550
8/2/2007 2:00:00 PM,307,416,4551
8/3/2007 2:00:00 PM,306,416,4552
8/4/2007 2:00:00 PM,310,416,4553
11/13/2007 1:00:00 PM,294,420,4554
9/24/2007 2:00:00 PM,289,408,4555
11/14/2007 1:00:00 PM,292,424,4556
11/15/2007 1:00:00 PM,290,426,4557
11/16/2007 1:00:00 PM,294,436,4558
11/17/2007 1:00:00 PM,298,422,4559
11/18/2007 1:00:00 PM,287,410,4560
11/19/2007 1:00:00 PM,295,424,4561
11/20/2007 1:00:00 PM,292,423,4562
11/21/2007 1:00:00 PM,414,611,4563
11/22/2007 1:00:00 PM,381,515,4564
11/23/2007 1:00:00 PM,318,453,4565
11/24/2007 1:00:00 PM,327,424,4566
11/25/2007 1:00:00 PM,296,389,4567
11/26/2007 1:00:00 PM,295,406,4568
11/27/2007 1:00:00 PM,287,409,4569
11/28/2007 1:00:00 PM,286,413,4570
11/29/2007 1:00:00 PM,270,401,4571
11/30/2007 1:00:00 PM,296,412,4572
12/1/2007 1:00:00 PM,212,397,4573
12/2/2007 1:00:00 PM,289,377,4574
12/3/2007 1:00:00 PM,369,466,4575
12/4/2007 1:00:00 PM,401,455,4576
12/5/2007 1:00:00 PM,316,408,4577
12/6/2007 1:00:00 PM,301,411,4578
12/7/2007 1:00:00 PM,290,408,4579
12/8/2007 1:00:00 PM,306,400,4580
12/9/2007 1:00:00 PM,272,372,4581
12/10/2007 1:00:00 PM,285,391,4582
12/11/2007 1:00:00 PM,293,400,4583
12/12/2007 1:00:00 PM,300,401,4584
12/13/2007 1:00:00 PM,286,406,4585
12/14/2007 1:00:00 PM,307,408,4586
12/15/2007 1:00:00 PM,328,448,4587
12/16/2007 1:00:00 PM,290,385,4588
12/17/2007 1:00:00 PM,307,403,4589
12/18/2007 1:00:00 PM,286,405,4590
12/19/2007 1:00:00 PM,295,399,4591
12/20/2007 1:00:00 PM,445,475,4592
12/21/2007 1:00:00 PM,527,530,4593
12/22/2007 1:00:00 PM,962,772,4594
12/23/2007 1:00:00 PM,555,546,4595
12/24/2007 1:00:00 PM,386,420,4596
12/25/2007 1:00:00 PM,293,358,4597
12/26/2007 1:00:00 PM,262,366,4598
12/27/2007 1:00:00 PM,310,377,4599
12/28/2007 1:00:00 PM,325,354,4600
12/29/2007 1:00:00 PM,305,354,4601
12/30/2007 1:00:00 PM,264,339,4602
12/31/2007 1:00:00 PM,304,351,4603
1/1/2008 1:00:00 PM,253,337,4604
9/25/2007 2:00:00 PM,279,408,4605
9/26/2007 2:00:00 PM,283,408,4606
9/27/2007 2:00:00 PM,292,412,4607
9/28/2007 2:00:00 PM,342,448,4608
9/29/2007 2:00:00 PM,305,411,4609
9/30/2007 2:00:00 PM,274,380,4610
10/1/2007 2:00:00 PM,303,418,4611
10/2/2007 2:00:00 PM,295,424,4612
10/3/2007 2:00:00 PM,287,409,4613
10/4/2007 2:00:00 PM,299,410,4614
10/5/2007 2:00:00 PM,302,415,4615
10/6/2007 2:00:00 PM,335,448,4616
10/7/2007 2:00:00 PM,302,403,4617
10/8/2007 2:00:00 PM,303,414,4618
10/9/2007 2:00:00 PM,292,418,4619
10/10/2007 2:00:00 PM,297,426,4620
10/11/2007 2:00:00 PM,292,422,4621
10/12/2007 2:00:00 PM,307,443,4622
10/13/2007 2:00:00 PM,323,427,4623
10/14/2007 2:00:00 PM,301,392,4624
10/15/2007 2:00:00 PM,311,417,4625
10/16/2007 2:00:00 PM,292,412,4626
10/17/2007 2:00:00 PM,304,418,4627
10/18/2007 2:00:00 PM,307,427,4628
10/19/2007 2:00:00 PM,304,421,4629
10/20/2007 2:00:00 PM,321,413,4630
10/21/2007 2:00:00 PM,306,385,4631
10/22/2007 2:00:00 PM,291,405,4632
10/23/2007 2:00:00 PM,292,412,4633
10/24/2007 2:00:00 PM,300,412,4634
10/25/2007 2:00:00 PM,299,419,4635
10/26/2007 2:00:00 PM,296,419,4636
10/27/2007 2:00:00 PM,323,427,4637
10/28/2007 1:00:00 PM,283,378,4638
10/29/2007 1:00:00 PM,290,417,4639
10/30/2007 1:00:00 PM,282,420,4640
10/31/2007 1:00:00 PM,284,416,4641
11/1/2007 1:00:00 PM,285,420,4642
11/2/2007 1:00:00 PM,300,456,4643
11/3/2007 1:00:00 PM,296,404,4644
11/4/2007 1:00:00 PM,573,636,4645
11/5/2007 1:00:00 PM,369,443,4646
11/6/2007 1:00:00 PM,311,414,4647
11/7/2007 1:00:00 PM,312,424,4648
11/8/2007 1:00:00 PM,303,426,4649
11/9/2007 1:00:00 PM,301,425,4650
11/10/2007 1:00:00 PM,308,419,4651
11/11/2007 1:00:00 PM,293,391,4652
11/12/2007 1:00:00 PM,297,412,4653
8/6/2007 2:00:00 PM,280,413,4654
8/7/2007 2:00:00 PM,315,420,4655
8/8/2007 2:00:00 PM,305,418,4656
8/9/2007 2:00:00 PM,302,417,4657
8/10/2007 2:00:00 PM,310,419,4658
8/11/2007 2:00:00 PM,361,452,4659
8/12/2007 2:00:00 PM,384,469,4660
8/13/2007 2:00:00 PM,382,431,4661
8/14/2007 2:00:00 PM,365,427,4662
8/15/2007 2:00:00 PM,318,423,4663
8/16/2007 2:00:00 PM,303,417,4664
8/17/2007 2:00:00 PM,253,421,4665
8/18/2007 2:00:00 PM,331,437,4666
8/19/2007 2:00:00 PM,369,401,4667
8/20/2007 2:00:00 PM,321,415,4668
8/21/2007 2:00:00 PM,289,416,4669
8/22/2007 2:00:00 PM,226,421,4670
8/23/2007 2:00:00 PM,291,416,4671
8/24/2007 2:00:00 PM,306,423,4672
8/25/2007 2:00:00 PM,319,415,4673
8/26/2007 2:00:00 PM,305,389,4674
8/27/2007 2:00:00 PM,299,415,4675
8/28/2007 2:00:00 PM,322,378,4676
8/29/2007 2:00:00 PM,288,424,4677
8/30/2007 2:00:00 PM,282,426,4678
8/31/2007 2:00:00 PM,281,418,4679
9/1/2007 2:00:00 PM,310,418,4680
9/2/2007 2:00:00 PM,294,395,4681
9/3/2007 2:00:00 PM,298,415,4682
9/4/2007 2:00:00 PM,293,420,4683
9/5/2007 2:00:00 PM,290,418,4684
9/6/2007 2:00:00 PM,301,418,4685
9/7/2007 2:00:00 PM,329,418,4686
9/8/2007 2:00:00 PM,253,418,4687
9/9/2007 2:00:00 PM,296,390,4688
9/10/2007 2:00:00 PM,299,416,4689
9/11/2007 2:00:00 PM,297,462,4690
9/12/2007 2:00:00 PM,320,457,4691
9/13/2007 2:00:00 PM,300,433,4692
9/14/2007 2:00:00 PM,293,424,4693
9/15/2007 2:00:00 PM,312,415,4694
9/16/2007 2:00:00 PM,291,385,4695
9/17/2007 2:00:00 PM,303,408,4696
9/18/2007 2:00:00 PM,294,415,4697
